District,Route,County,Postmile,Description,Back_Peak_Hour,Back_Peak_Month,Back_AADT,Ahead_Peak_Hour,Ahead_Peak_Month,Ahead_AADT
7,2,LA,12.58,"LOS ANGELES, WESTERN AVENUE",2900,46000,43000,3850,62000,56000
7,2,LA,12.75,"LOS ANGELES, JCT. RTE. 101",3850,62000,56000,2700,33000,30000
7,2,LA,13.19,"LOS ANGELES, SUNSET BOULEVARD",2700,33000,30000,3700,42000,38500
7,2,LA,13.592,"LOS ANGELES, LEFT ONTO GLENDALE BLVD",3300,36000,33500,6300,66000,61000
7,2,LA,14.213,"LOS ANGELES, RIGHT VIA THE GLENDALE FWY",6300,66000,61000,5500,60000,59000
7,2,LA,15.143,"LOS ANGELES, JCT. RTE. 5",5500,60000,59000,14600,164000,162000
7,2,LA,16.008,"LOS ANGELES, SAN FERNANDO ROAD",14600,164000,162000,14000,157000,155000
7,2,LA,R17.002,"LOS ANGELES, VERDUGO ROAD",14000,157000,155000,12800,143000,141000
7,2,LA,R17.288,"LOS ANGELES, YORK BOULEVARD",12800,143000,141000,14500,163000,160000
7,2,LA,R18.814,"LOS ANGELES, JCT. RTE. 134",14500,163000,160000,12200,131000,127000
7,2,LA,R20.053,"GLENDALE, MOUNTAIN STREET",12200,131000,127000,11500,119000,115000
7,2,LA,R22.939,"LA CANADA-FLINTRIDGE, JCT. RTE. 210",11500,119000,119233,1400,14600,13400
7,2,LA,R23.438,"LA CANADA-FLINTRIDGE, FOOTHILL BOULEVARD",1400,14600,14300,1600,17300,15400
7,2,LA,24.463,"EAST JCT. RTE. 210, VIA ANGELES CREST HIGHWAY",1600,17300,15400,1600,17300,15400
7,2,LA,R25.35,VISTA DEL VALLE ROAD,860,9300,8200,790,7900,6900
7,2,LA,26.99,ANGELES FOREST BOUNDARY,460,4000,3500,460,4000,3500
7,2,LA,28.576,SLIDE CANYON BRIDGE,580,5100,4400,580,5100,4400
7,2,LA,33.8,ANGELES FOREST HIGHWAY,410,3600,3100,110,860,750
7,2,LA,38.37,MOUNT WILSON ROAD,110,860,750,60,430,370
7,2,LA,50.61,"ENTRANCE, UPPER CHILAO RECREATION AREA",70,450,390,70,440,380
7,2,LA,58.09,BUCKHORN RANGER STATION,40,260,230,40,260,230
7,2,LA,64.085,"ISLIP SADDLE, JCT. RTE. 39 SOUTH (CLOSED)",40,250,220,40,250,220
7,2,LA,77.39,BLUE RIDGE ROAD,40,250,220,70,440,390
7,2,LA,79.881,BIG PINES HIGHWAY,70,440,390,280,1850,1600
7,2,LA,82.265,LOS ANGELES/SAN BERNARDINO COUNTY LINE,320,1750,1650,0,0,0
8,2,SBD,0,LOS ANGELES/SAN BERNARDINO COUNTY LINE,0,0,0,320,1700,1650
8,2,SBD,1.73,"WRIGHTWOOD, LONE PINE ROAD",740,7500,6900,750,7600,7000
8,2,SBD,6.358,JCT. RTE. 138,750,7600,7000,0,0,0
2,3,TRI,L0,JCT. RTE. 36,0,0,0,80,990,610
2,3,TRI,6.22,MORGAN HILL ROAD,160,1800,1400,290,2550,2350
2,3,TRI,7.2,HAYFORK,290,2550,2350,290,2550,2350
2,3,TRI,L30.89,"WEAVERVILLE, NORTH JCT. RTE. 299",160,1750,1550,440,3800,3750
2,3,TRI,31.94,COUNTY DUMP ROAD,330,3450,2900,240,2550,1950
2,3,TRI,37.9,RUSH CREEK ROAD,120,1300,1050,90,1000,800
2,3,TRI,59.64,TRINITY CENTER STATE HWY MAINTENANCE STA,60,740,520,60,740,520
2,3,TRI,67.894,COFFEE CREEK RD,60,740,520,30,220,200
2,3,TRI,R79.501,U. S. FOREST SERVICE ROAD,30,170,140,30,160,130
2,3,TRI,T85.068,TRINITY/SISKIYOU COUNTY LINE,50,200,140,0,0,0
2,3,SIS,0.408,TRINITY/SISKIYOU COUNTY LINE,0,0,0,40,280,200
2,3,SIS,6.955,GAZELLE ROAD,40,270,200,60,440,310
2,3,SIS,8.8,CALLAHAN,60,440,310,70,530,405
2,3,SIS,R21,"ETNA, MAIN STREET",130,1550,1350,170,1600,1400
2,3,SIS,R21.472,COLLIER WAY,170,1700,1400,250,2700,2200
2,3,SIS,32.2,"FORT JONES, SCOTT RIVER ROAD",290,3150,2700,430,4650,3950
2,3,SIS,38.258,MOFFETT CREEK ROAD,300,2850,2600,300,2850,2600
2,3,SIS,44.67,FOREST MOUNTAIN RANCH,300,2850,2600,300,2850,2600
2,3,SIS,L47.264,"YREKA, MOONLIT OAKS AVENUE",1600,15700,14200,1150,7100,5900
2,3,SIS,L48.164,"YREKA, OBERLIN ROAD",1150,7100,5900,1000,8300,6300
2,3,SIS,L49.207,"YREKA, CENTER STREET",950,9700,8900,920,9600,8700
2,3,SIS,L49.871,"YREKA, JCT. RTE. 263 NORTH",520,3700,2550,560,3900,3150
2,3,SIS,L50.159,"YREKA, JCT. RTE. 5",560,3900,3150,370,3500,3150
2,3,SIS,R48.955,"YREKA, AGER ROAD",370,3500,3150,260,2650,1250
2,3,SIS,R49.454,"YREKA, PHILIPE LANE",260,2650,1250,230,2600,1150
2,3,SIS,53.22,"MONTAGUE, GRENADA ROAD",190,2600,880,330,3300,1800
2,3,SIS,54.187,"MONTAGUE, EAST CITY LIMITS",170,1300,1050,0,0,0
4,4,CC,0,"HERCULES, JCT. RTE. 80",0,0,0,3750,42500,41500
4,4,CC,R.778,"HERCULES, WILLOW AVENUE",3750,42500,41500,4500,51000,50000
4,4,CC,R5.168,MC EWEN ROAD,4300,50000,48000,4350,50000,48500
4,4,CC,R8.549,"MARTINEZ, ALHAMBRA BOULEVARD",4350,50000,48500,5800,67000,64000
4,4,CC,R9.185,"MARTINEZ, PINE STREET",5800,67000,64000,6100,71000,68000
4,4,CC,R10.33,"MARTINEZ, MORELLO AVENUE",6100,71000,68000,7400,85000,82000
4,4,CC,R11.126,MILANO WAY,7400,85000,82000,8200,94000,91000
4,4,CC,12.667,JCT. RTE. 680,8200,94000,91000,7200,87000,85000
4,4,CC,R13.65,SOLANO WAY,7200,87000,85000,7100,85000,83000
4,4,CC,R14.668,"CONCORD, JCT. RTE. 242",7100,85000,83000,7800,101000,98000
4,4,CC,R15.424,"CONCORD, PORT CHICAGO HIGHWAY WEST",7800,101000,98000,13000,178000,173000
4,4,CC,R16.834,WILLOW PASS ROAD,13000,178000,173000,12200,176000,170000
4,4,CC,R18.83,PORT CHICAGO HIGHWAY EAST,12200,176000,170000,10400,154000,148000
4,4,CC,R20.102,BAILEY ROAD,10400,154000,148000,9800,147000,140000
4,4,CC,23.049,"PITTSBURG, RAILROAD AVENUE",9800,147000,140000,8800,132000,126000
4,4,CC,24.321,"PITTSBURG, LOVERIDGE ROAD",8800,132000,126000,8300,125000,119000
4,4,CC,26.007,"ANITOCH, SOMERSVILLE ROAD",8300,125000,119000,8500,128000,122000
4,4,CC,26.939,"ANTIOCH, CONTRA LOMA BOULEVARD",8500,128000,122000,7800,118000,112000
4,4,CC,27.294,"ANTIOCH, G STREET",7800,118000,112000,7400,110000,105000
4,4,CC,R27.79,"ANTIOCH, A STREET/LONETREE",7400,110000,105000,6700,101000,96000
4,4,CC,R28.94,"ANTIOCH, HILLCREST AVENUE",6700,101000,96000,5800,84000,80000
4,4,CC,R31.368,LAUREL ROAD,4950,70000,67000,4950,70000,67000
4,4,CC,R32.937,LONE TREE WAY,4950,70000,67000,4050,55000,53000
4,4,CC,R34.253,SAND CREEK RD,4050,55000,53000,3450,46000,44000
4,4,CC,R35.598,BALFOUR ROAD,3400,44500,43000,2100,27500,26500
4,4,CC,R36.579,MARSH CREEK/VASCO RD,2100,27500,26500,1300,15500,15000
4,4,CC,R41.96,MARSH CREEK ROAD,1250,15000,14500,2100,25500,24500
4,4,CC,R44.367,BYRON HIGHWAY,2100,25500,24500,2050,22000,21100
4,4,CC,46.46,DISCOVERY BAY BOULEVARD,2050,22000,21100,920,9600,9200
4,4,CC,48.392,CONTRA COSTA/SAN JOAQUIN COUNTY LINE,920,9600,9200,0,0,0
10,4,SJ,0,CONTRA COSTA/SAN JOAQUIN COUNTY LINE,0,0,0,750,9900,9800
10,4,SJ,5.96,TRACY BOULEVARD,700,10400,9000,720,8900,8800
10,4,SJ,10.49,INLAND DRIVE,630,8300,7400,920,10000,9600
10,4,SJ,11.68,MAYBECK ROAD,920,10000,9700,1000,10100,9700
10,4,SJ,T14.045,ROBERTS ISLAND ROAD,1000,10400,9800,1650,14800,12800
10,4,SJ,15.09,FRESNO AVENUE,1350,13600,13500,1950,18000,13400
10,4,SJ,15.8,NAVY DRIVE/STOCKTON STREET,1950,19400,17500,1850,19000,18400
10,4,SJ,T15.318,"STOCKTON, SOUTH JCT. RTE. 5",1850,19400,18900,1850,19400,15100
10,4,SJ,R16.059,"STOCKTON, NORTH JCT RTE 5",1850,19400,17100,6300,79000,76000
10,4,SJ,R17.052,STANISLAUS STREET,6700,83000,77000,8800,105000,97000
10,4,SJ,R17.706,"STOCKTON, WILSON WAY",9300,105000,97000,8700,104000,95000
10,4,SJ,R18.773,"STOCKTON, FILBERT STREET",8700,104000,95000,8200,98000,89000
10,4,SJ,R19.44,SOUTH JCT. RTE. 99,8200,98000,89000,900,8000,7500
10,4,SJ,20.69,WALKER LANE,540,7200,5700,420,5700,4550
10,4,SJ,24.87,JACKTONE ROAD,620,6200,4650,670,6400,5000
10,4,SJ,33.1,FARMINGTON,780,4500,4100,870,4700,4550
10,4,SJ,34.14,SONORA ROAD (TO VALLEY HOME),1350,5200,4000,1150,10700,3600
10,4,SJ,38.059,SAN JOAQUIN COUNTY/STANISLAUS COUNTY,1150,10700,3700,0,0,0
10,4,STA,0,SAN JOAQUIN COUNTY/STANISLAUS COUNTY,0,0,0,1100,10300,3700
10,4,STA,4.54,MILTON ROAD,1100,10300,4450,1000,8800,5300
10,4,STA,R8.885,STANISLAUS/CALAVERAS COUNTY LINE,1000,8800,7600,0,0,0
10,4,CAL,R0,STANISLAUS/CALAVERAS COUNTY LINE,0,0,0,1100,9300,7600
10,4,CAL,R7.323,HODSON ROAD/REEDS TURNPIKE,1050,9100,5400,790,7600,4350
10,4,CAL,R8.143,O' BYRNES FERRY ROAD,810,7900,4450,680,4150,4000
10,4,CAL,26.22,VALLECITO,500,9500,7900,860,9700,7800
10,4,CAL,29.62,BIG TREES/TOMBELL ROADS,890,8200,7000,810,8300,6800
10,4,CAL,37.35,"AVERY, MORAN ROAD WEST JUNCTION",850,9300,7500,820,8400,6700
10,4,CAL,41.52,WHITE PINES ROAD,900,9300,7400,930,8500,6800
10,4,CAL,R42.62,MORAN ROAD EAST JUNCTION,900,7600,6000,690,4500,3250
10,4,CAL,44.497,BIG TREES STATE PARK,690,4500,2700,680,3900,2550
10,4,CAL,R47.14,DORRINGTON,800,4450,2750,470,2500,1650
10,4,CAL,49.57,MEKO DRIVE,360,2500,1400,380,2600,1500
10,4,CAL,R62.84,BIG MEADOWS,450,1950,1100,380,2100,1000
10,4,CAL,R65.865,CALAVERAS/ALPINE COUNTY LINE,290,1650,1200,0,0,0
10,4,ALP,R0,CALAVERAS/ALPINE COUNTY LINE,0,0,0,290,1650,1200
10,4,ALP,R2.896,MOUNT REBA ROAD,290,1900,1250,270,1600,1200
10,4,ALP,3.89,LAKE ALPINE,270,1600,1200,220,1250,950
10,4,ALP,18.556,EBBETTS PASS SUMMIT (ELEV. 8730 FT),120,710,490,120,710,490
10,4,ALP,31.677,"BULLION, JCT. RTE. 89",140,780,560,0,0,0
11,5,SD,R.306,"SAN DIEGO, CAMINO DE LA PLAZA, INT'NL BDRY",0,0,0,7200,86000,85000
11,5,SD,R.878,SOUTH JCT. RTE. 805,7200,86000,85000,3850,47000,43000
11,5,SD,R1.198,VIA SAN YSIDRO,3850,47000,43000,5100,62000,57000
11,5,SD,2.312,"SAN DIEGO, DAIRY MART ROAD",5100,62000,57000,6300,77000,76000
11,5,SD,3.1,"SAN DIEGO, JCT. RTE. 905",6300,77000,76000,8900,115000,114000
11,5,SD,4.042,"SAN DIEGO, CORONADO AVENUE",9400,122000,121000,10300,136000,135000
11,5,SD,4.632,JCT. RTE. 75 WEST,10300,136000,135000,12700,163000,156000
11,5,SD,5.404,"SAN DIEGO, MAIN STREET",12700,163000,156000,13500,160000,158000
11,5,SD,6.056,"CHULA VISTA, PALOMAR STREET",13500,160000,158000,13200,156000,154000
11,5,SD,6.807,"CHULA VISTA, L STREET",13200,156000,154000,14200,168000,167000
11,5,SD,7.3,"CHULA VISTA, J STREET",14200,168000,167000,14200,172000,171000
11,5,SD,7.812,"CHULA VISTA, H STREET",14200,172000,171000,13700,173000,170000
11,5,SD,8.562,E STREET,13700,173000,170000,11100,136000,130000
11,5,SD,9.396,JCT. RTE. 54,11100,136000,130000,15800,194000,187000
11,5,SD,R10.042,"NATIONAL CITY, 24TH STREET",15800,194000,187000,15700,192000,186000
11,5,SD,R10.749,"NATIONAL CITY, 9TH STREET",15700,192000,186000,14800,185000,177000
11,5,SD,R11.129,8TH STREET,14800,185000,177000,15600,196000,193000
11,5,SD,R11.66,"SAN DIEGO, DIVISION/MAIN STREETS",15600,196000,193000,16200,201000,200000
11,5,SD,R12.647,JCT. RTE. 15 NORTH,16200,201000,200000,12900,174000,163000
11,5,SD,R13.386,"SAN DIEGO, 28TH STREET",12900,174000,163000,13000,173000,167000
11,5,SD,R14.077,"SAN DIEGO, JCT. RTE. 75 SOUTH",13000,173000,167000,13200,176000,169000
11,5,SD,R14.74,J STREET,13200,176000,169000,13800,185000,173000
11,5,SD,R15.036,"SAN DIEGO, JCT. RTE. 94",13800,185000,173000,17200,238000,223000
11,5,SD,R15.405,"SAN DIEGO, PERSHING DRIVE",17200,238000,223000,17200,238000,223000
11,5,SD,R16.069,"SAN DIEGO, JCT. RTE. 163",17200,238000,223000,16600,230000,213000
11,5,SD,R16.311,"SAN DIEGO, SIXTH AVENUE",16600,230000,213000,16600,230000,213000
11,5,SD,R16.589,"SAN DIEGO, FIRST AVENUE",16600,230000,213000,12800,181000,169000
11,5,SD,R16.912,"SAN DIEGO, HAWTHORN STREET",12800,181000,169000,15800,220000,201000
11,5,SD,R17.25,"SAN DIEGO, INDIA/SASSAFRAS STREETS",15800,220000,201000,15400,212000,195000
11,5,SD,R17.53,PACIFIC HIGHWAY VIADUCT,15400,212000,195000,12400,171000,157000
11,5,SD,R17.77,"SAN DIEGO, SASSAFRAS STREET",12400,171000,157000,12300,163000,153000
11,5,SD,R18.283,"SAN DIEGO, WASHINGTON STREET",12300,163000,153000,16200,217000,202000
11,5,SD,R19.033,"SAN DIEGO, OLD TOWN AVENUE",16200,217000,202000,16100,232000,203000
11,5,SD,R20.056,JCT. RTE. 8/CAMINO DEL RIO,16100,232000,203000,16300,220000,205000
11,5,SD,R20.818,"SAN DIEGO, MISSION BAY DRIVE/SEA WORLD DRIVE",16300,220000,205000,17600,234000,221000
11,5,SD,R22.262,CLAIREMONT DRIVE,17600,234000,221000,16900,209000,204000
11,5,SD,R22.872,"SAN DIEGO, DE ANZA ROAD",16900,209000,204000,13600,167000,162000
11,5,SD,R23.476,"SAN DIEGO, BALBOA AVENUE",13600,167000,162000,12500,152000,146000
11,5,SD,R23.93,"SAN DIEGO, MISSION BAY DRIVE",12500,152000,146000,16600,210000,205000
11,5,SD,R25.947,JCT. RTE. 52 EAST,16600,210000,205000,14100,196000,191000
11,5,SD,R26.79,"SAN DIEGO, GILMAN DRIVE",14100,196000,191000,12900,180000,172000
11,5,SD,R28.159,"SAN DIEGO, NOBEL DRIVE",12900,180000,172000,11300,159000,151000
11,5,SD,R28.428,"SAN DIEGO, LA JOLLA DRIVE",11300,159000,151000,11900,166000,165000
11,5,SD,R29.463,"SAN DIEGO, GENESEE AVENUE",11900,166000,165000,12400,173000,172000
11,5,SD,R30.426R,"SAN DIEGO, SORRENTO VALLEY RD,BEGIN RIGHT ALIGN",0,0,0,6700,81000,75000
11,5,SD,R30.682R,"SAN DIEGO, NORTH JCT. RTE. 805",6700,81000,75000,6400,80000,75000
11,5,SD,R31.188R,END RIGHT ALIGN,8100,114000,107000,0,0,0
11,5,SD,R30.345L,BEG LEFT ALIGN,0,0,0,6100,76000,70000
11,5,SD,R30.682L,"SAN DIEGO, NORTH JCT. RTE. 805",6100,76000,70000,8200,105000,99000
11,5,SD,R31.155L,END LEFT ALIGN,8200,105000,99000,0,0,0
11,5,SD,R31.805,"SAN DIEGO, CARMEL MOUNTAIN ROAD",15200,219000,206000,15200,219000,206000
11,5,SD,R32.841,JCT. RTE. 56,15200,219000,206000,15200,219000,206000
11,5,SD,R32.901,"SAN DIEGO, CARMEL VALLEY ROAD",15200,219000,206000,16500,253000,250000
11,5,SD,R34.134,"SAN DIEGO, DEL MAR HEIGHTS ROAD",16500,253000,250000,16200,249000,248000
11,5,SD,R36.266,VIA DE LA VALLE,16200,249000,248000,17000,240000,231000
11,5,SD,R37.384,"SOLANA BEACH, LOMAS SANTA FE DRIVE",17000,240000,231000,16200,245000,232000
11,5,SD,R38.624,MANCHESTER AVENUE,16200,245000,232000,14300,217000,204000
11,5,SD,R39.83,BIRMINGHAM DRIVE,14300,217000,204000,14300,217000,202000
11,5,SD,R40.597,"ENCINITAS, SANTA FE DRIVE",14300,217000,202000,15100,224000,211000
11,5,SD,R41.509,ENCINITAS BOULEVARD,15100,224000,211000,15600,224000,212000
11,5,SD,R42.712,LEUCADIA BOULEVARD,15600,224000,212000,15500,224000,209000
11,5,SD,R44.071,"LEUCADIA, LA COSTA AVENUE",15500,224000,209000,15200,219000,205000
11,5,SD,R45.571,"CARLSBAD, POINSETTIA LANE",15200,219000,205000,15100,217000,202000
11,5,SD,R47.032,"CARLSBAD, PALOMAR AIRPORT ROAD",15100,217000,202000,15000,215000,199000
11,5,SD,R47.975,"CARLSBAD, CANNON ROAD",15000,215000,199000,14200,203000,198000
11,5,SD,R49.278,TAMARACK AVENUE,14200,203000,198000,14600,199000,195000
11,5,SD,R50.106,"CARLSBAD, CARLSBAD VILLAGE DRIVE",14600,199000,195000,14600,197000,193000
11,5,SD,R50.684,"CARLSBAD, LAS FLORES DRIVE",14600,197000,193000,14500,199000,195000
11,5,SD,R51.201,JCT. RTE. 78 EAST,14500,199000,195000,14300,218000,199000
11,5,SD,R51.466,"OCEANSIDE, CASSIDY STREET",14300,218000,199000,14700,208000,198000
11,5,SD,R51.847,"OCEANSIDE, CALIFORNIA STREET",14700,208000,198000,15300,218000,197000
11,5,SD,R52.298,"OCEANSIDE, OCEANSIDE BOULEVARD",15300,218000,197000,15300,210000,198000
11,5,SD,R53.43,MISSION AVENUE,15300,210000,198000,13000,183000,174000
11,5,SD,R53.932,JCT. RTE. 76,13000,183000,174000,12300,172000,161000
11,5,SD,R54.39,HARBOR DRIVE/VANDERGRIFT,12300,172000,161000,11100,148000,134000
11,5,SD,R62.078,LAS PULGAS ROAD,11400,148000,134000,11000,148000,133000
11,5,SD,R71.377,BASILONE ROAD,11000,148000,133000,11500,144000,140000
11,5,SD,R72.281,CHRISTIANITOS ROAD,11500,144000,140000,11600,145000,141000
11,5,SD,R72.367,SAN DIEGO/ORANGE COUNTY LINE,11600,145000,141000,0,0,0
12,5,ORA,0,SAN DIEGO/ORANGE COUNTY LINE,0,0,0,11000,142000,138500
12,5,ORA,1,"SAN CLEMENTE, AVENIDA CALIFIA",10800,143000,139400,11700,151000,147100
12,5,ORA,1.627,"SAN CLEMENTE, EL CAMINO REAL",11700,151000,147100,11800,169000,160100
12,5,ORA,2.306,"SAN CLEMENTE, AVENIDA PRESIDIO",11800,169000,160100,12000,171000,162100
12,5,ORA,2.663,"SAN CLEMENTE, AVENIDA PALIZADA",12000,171000,162200,14000,199000,187500
12,5,ORA,3.393,"SAN CLEMENTE, AVENIDA PICO",14000,199000,187500,14900,220000,200100
12,5,ORA,5.801,"SAN CLEMENTE, CAMINO ESTRELLA",16500,242000,220100,18200,267000,242200
12,5,ORA,6.78,JCT. RTE. 1,18100,267000,242200,18400,258000,234300
12,5,ORA,7.344,"SAN JUAN CAPISTRANO, CAMINO CAPISTRANO ON RAMP",18400,258000,234300,20100,278000,252100
12,5,ORA,8.795,"SAN JUAN CAPISTRANO, SAN JUAN CREEK ROAD",20100,278000,252100,20800,285000,259200
12,5,ORA,9.604,"SAN JUAN CAPISTRANO, JCT. RTE. 74",20900,285000,259200,22400,307000,278600
12,5,ORA,10.91,"SAN JUAN CAPISTRANO, JUNIPERO SERRA ROAD",22400,307000,278600,23300,316000,286800
12,5,ORA,12.49,JCT. RTE. 73,23300,315000,286800,20100,333000,248400
12,5,ORA,12.943,AVERY PARKWAY,20100,273000,248200,20800,281000,255700
12,5,ORA,13.776,CROWN VALLEY PARKWAY,20800,281000,255700,24800,334000,302200
12,5,ORA,15.217,OSO PARKWAY,24900,334000,302700,26000,347000,315500
12,5,ORA,16.528,LA PAZ ROAD,26000,347000,315500,26000,344000,312200
12,5,ORA,17.472,ALICIA PARKWAY,26000,344000,312200,23000,350000,333100
12,5,ORA,18.685,NIGUEL/EL TORO ROADS,23000,350000,333100,26500,388000,354700
12,5,ORA,19.89,LAKE FOREST DRIVE,26500,388000,354700,21100,297000,280000
12,5,ORA,21.304,JCT. RTE. 405,21100,297000,280000,11500,168000,153300
12,5,ORA,22.213,"IRVINE, ALTON PARKWAY",11500,168000,153300,15100,214000,201000
12,5,ORA,23.12,"IRVINE, JCT. RTE. 133",15100,214000,201000,18300,267000,243700
12,5,ORA,R23.942,"IRVINE, SAND CANYON AVENUE",18300,267000,243700,18900,272000,255800
12,5,ORA,R24.991,"IRVINE, JEFFREY ROAD",18900,272000,255800,20900,291000,271300
12,5,ORA,R26.583,"IRVINE, CULVER DRIVE",20900,291000,271300,23300,314000,294400
12,5,ORA,27.589,JAMBOREE ROAD,23300,314000,294400,24500,338000,316400
12,5,ORA,28.25,TUSTIN RANCH ROAD,24500,338000,316600,25000,347000,324600
12,5,ORA,R29.091,RED HILL AVENUE,25000,346000,324300,25000,346000,324300
12,5,ORA,29.616,"TUSTIN, NEWPORT AVENUE",25000,346000,324300,22400,297000,279500
12,5,ORA,30.263,"TUSTIN, JCT. RTE. 55",22400,297000,279500,23100,363000,329500
12,5,ORA,30.903,"SANTA ANA, FIRST/FOURTH STREETS",23100,363000,329500,28500,388000,352600
12,5,ORA,31.759,"SANTA ANA, GRAND AVENUE",28500,388000,352600,28500,394000,359400
12,5,ORA,32.462,"SANTA ANA, SEVENTEENTH STREET",28500,394000,359400,29500,398000,362500
12,5,ORA,33.088,"SANTA ANA, MAIN STREET",29500,398000,362500,31000,410000,366000
12,5,ORA,34,"SANTA ANA, JCT. RTES. 22 AND 57",31000,410000,366000,19400,321000,287200
12,5,ORA,34.942,"ORANGE, CHAPMAN AVENUE",18400,304000,271500,16700,282000,253100
12,5,ORA,35.19,"ANAHEIM, STATE COLLEGE BOULEVARD",16700,282000,253100,15600,267000,240900
12,5,ORA,36.258,KATELLA AVENUE,15600,267000,240900,17300,294000,264800
12,5,ORA,36.606,ANAHEIM-HASTER OC,17300,294000,264800,17400,294000,264800
12,5,ORA,37.4,"ANAHEIM, HARBOR BOULEVARD",17400,294000,264800,17400,293000,263900
12,5,ORA,37.641,"ANAHEIM, BALL ROAD",17400,293000,263900,18400,305000,276300
12,5,ORA,38.06,"ANAHEIM, SOUTH STREET CONNECTIONS",18400,305000,276300,18400,305000,276300
12,5,ORA,38.915,LINCOLN AVENUE,17600,293000,265400,17900,291000,265400
12,5,ORA,39.511,"ANAHEIM, EUCLID AVENUE",17700,291000,265400,17300,283000,259800
12,5,ORA,40.71,"ANAHEIM, BROOKHURST STREET",17300,283000,259800,16000,261000,241000
12,5,ORA, 42.1R,"FULLERTON, JCT. RTE. 91",8000,132000,121100,8000,133000,121100
12,5,ORA, 42.1L,"FULLERTON, JCT. RTE. 91",8000,132000,121100,8000,133000,121100
12,5,ORA,43.133,"BUENA PARK, STANTON AVENUE",12800,211000,191700,12800,211000,191700
12,5,ORA,43.43,JCT. RTE. 39; BEACH BOULEVARD,11300,184000,167500,11300,184000,167500
12,5,ORA,44.26,"BUENA PARK, ARTESIA AVENUE",11300,184000,167500,10400,173000,167500
12,5,ORA,44.297,ARTESIA AVENUE UC,9700,162000,156400,9700,162000,156400
12,5,ORA,44.382,ORANGE/LOS ANGELES COUNTY LINE,9700,160000,156400,0,0,0
7,5,LA,0,ORANGE/LOS ANGELES COUNTY LINE,0,0,0,10100,175000,171000
7,5,LA,1.21,"SANTA FE SPRINGS, VALLEY VIEW AVENUE",10100,175000,171000,10000,171000,167000
7,5,LA,1.684,"SANTA FE SPRINGS, ALONDRA BOULEVARD",10000,171000,167000,9900,172000,169000
7,5,LA,2.408,"NORWALK, CARMENITA ROAD",9900,172000,169000,9900,174000,170000
7,5,LA,3.637,"NORWALK, FIRESTONE BOULEVARD",9900,174000,170000,10800,176000,173000
7,5,LA,4.22,"NORWALK, NORWALK BLVD/SAN ANTONIO AVE",10800,176000,173000,11000,177000,174000
7,5,LA,4.912,"NORWALK, IMPERIAL HIGHWAY",11000,177000,174000,12200,193000,190000
7,5,LA,6.848,"SANTA FE SPRINGS, JCT. RTE. 605",12200,193000,190000,14100,231000,228000
7,5,LA,8.307,"DOWNEY, LAKEWOOD BOULEVARD",14100,231000,228000,14700,237000,233000
7,5,LA,8.947,"DOWNEY, PARAMOUNT BOULEVARD",14700,237000,233000,14600,236000,233000
7,5,LA,9.698,"COMMERCE, SLAUSON AVENUE",14600,236000,233000,13600,222000,220000
7,5,LA,10.876,"COMMERCE, GARFIELD AVENUE",13600,222000,220000,13200,225000,219000
7,5,LA,11.554,"COMMERCE, WASHINGTON BOULEVARD",13200,225000,219000,13600,234000,228000
7,5,LA,12.8,"COMMERCE, ATLANTIC BOULEVARD",13600,234000,228000,13700,238000,233000
7,5,LA,13.784,"COMMERCE, JCT. RTE. 710",13700,238000,233000,15600,259000,249000
7,5,LA,14.251,DOWNEY ROAD,15600,259000,249000,15900,264000,256000
7,5,LA,14.8,DITMAN AVENUE,15900,264000,256000,15600,261000,253000
7,5,LA,14.944,INDIANA STREET,15600,261000,253000,15600,263000,256000
7,5,LA,16.474,"LOS ANGELES, JCT. RTE. 60",15600,263000,256000,14600,236000,233000
7,5,LA,17.562,"LOS ANGELES, FOURTH STREET",14600,236000,233000,15400,243000,240000
7,5,LA,18.063,"LOS ANGELES, CESAR CHAVEZ DRIVE",15400,243000,240000,15000,232000,228000
7,5,LA,18.452,"LOS ANGELES, JCT. RTE. 10",15000,232000,228000,16500,241000,234000
7,5,LA,19.196,"LOS ANGELES, MAIN STREET",16500,241000,234000,16700,238000,231000
7,5,LA,19.725,"LOS ANGELES, NORTH BROADWAY",16700,238000,231000,16000,228000,221000
7,5,LA,20.444,"LOS ANGELES, JCT. RTE. 110",16000,228000,221000,18700,341000,287000
7,5,LA,21.83,"LOS ANGELES, STADIUM WAY",18700,341000,287000,18400,337000,282000
7,5,LA,22.548,"LOS ANGELES, JCT. RTE. 2",18400,337000,282000,16100,241000,235000
7,5,LA,23.655,"LOS ANGELES, GLENDALE BOULEVARD",16100,241000,235000,15000,232000,225000
7,5,LA,24.33,"LOS ANGELES, LOS FELIZ BLVD/GRIFFITH PARK DR",15000,232000,225000,16500,252000,248000
7,5,LA,25.781,"LOS ANGELES, COLORADO BLVD EXTENSION",16500,252000,248000,17700,262000,258000
7,5,LA,27.08,"LOS ANGELES, JCT. RTE. 134",17700,262000,258000,16000,243000,235000
7,5,LA,27.837,"GLENDALE, WESTERN AVENUE",16000,243000,235000,15100,241000,227000
7,5,LA,28.426,"BURBANK, ALAMEDA AVENUE",15100,241000,227000,14800,235000,221000
7,5,LA,29.16,"BURBANK, OLIVE AVENUE",14800,235000,221000,14300,228000,212000
